Date,Value
10-02-2012,80.49
10-02-2012,74.36
10-02-2012,70.49
10-02-2012,70.49
11-02-2012,79.49
11-02-2012,80.49
11-02-2012,70.49
11-02-2012,70.49
11-02-2012,70.49
12-02-2012,70.49
12-02-2012,70.14
12-02-2012,70.19
12-02-2012,70.34
12-02-2012,79.49
13-02-2012,69.97
13-02-2012,69.74
13-02-2012,69.74
13-02-2012,69.95
13-02-2012,69.97
14-02-2012,69.45
14-02-2012,69.29
14-02-2012,69.29
14-02-2012,69.48
14-02-2012,69.45
15-02-2012,79.45
15-02-2012,68.82
15-02-2012,69.03
15-02-2012,79.45
16-02-2012,79.45
16-02-2012,68.42
16-02-2012,68.42
16-02-2012,68.62
16-02-2012,79.43
17-02-2012,79.45
17-02-2012,68.01
17-02-2012,67.96
17-02-2012,68.16
18-02-2012,55.64
18-02-2012,61.74
18-02-2012,57.72
18-02-2012,61.74
19-02-2012,61.74
19-02-2012,54.71
19-02-2012,61.74
19-02-2012,54.71
19-02-2012,54.71
20-02-2012,54.71
20-02-2012,61.74
20-02-2012,54.71
20-02-2012,54.71
21-02-2012,54.71
21-02-2012,61.74
21-02-2012,54.71
21-02-2012,54.71
22-02-2012,55.82
22-02-2012,61.74
22-02-2012,55.82
22-02-2012,54.71
22-02-2012,76.08
23-02-2012,55.82
23-02-2012,61.74
23-02-2012,55.82
23-02-2012,55.82
23-02-2012,76.08
24-02-2012,76.09
24-02-2012,61.74
24-02-2012,61.74
24-02-2012,61.74
24-02-2012,55.82
24-02-2012,76.08
25-02-2012,76.09
25-02-2012,61.74
25-02-2012,61.74
25-02-2012,61.74
25-02-2012,61.74
26-02-2012,76.09
26-02-2012,61.74
26-02-2012,61.74
26-02-2012,61.74
26-02-2012,61.74
27-02-2012,76.09
27-02-2012,61.74
27-02-2012,61.74
27-02-2012,61.74
27-02-2012,61.74
28-02-2012,79.19
28-02-2012,61.74
28-02-2012,61.74
28-02-2012,61.74
28-02-2012,61.74
28-02-2012,79.19
29-02-2012,79.19
29-02-2012,61.74
29-02-2012,61.74
29-02-2012,61.74
29-02-2012,61.74
01-03-2012,79.19
01-03-2012,61.74
01-03-2012,61.74
01-03-2012,61.74
01-03-2012,61.74
02-03-2012,79.19
02-03-2012,61.74
02-03-2012,61.74
02-03-2012,61.74
02-03-2012,61.74
03-03-2012,79.19
03-03-2012,72.47
03-03-2012,72.47
03-03-2012,72.47
03-03-2012,72.47
04-03-2012,72.47
04-03-2012,72.47
04-03-2012,79.19
04-03-2012,72.47
04-03-2012,72.47
05-03-2012,79.19
05-03-2012,72.47
05-03-2012,72.47
05-03-2012,72.47
05-03-2012,72.47
06-03-2012,79.19
06-03-2012,72.47
06-03-2012,72.47
06-03-2012,72.47
06-03-2012,72.47
07-03-2012,79.19
07-03-2012,72.47
07-03-2012,72.47
07-03-2012,72.47
07-03-2012,72.47
08-03-2012,79.19
08-03-2012,72.47
08-03-2012,72.47
08-03-2012,72.47
08-03-2012,72.47
09-03-2012,72.47
09-03-2012,72.47
09-03-2012,72.47
09-03-2012,72.47
10-03-2012,79.19
10-03-2012,72.47
10-03-2012,72.47
11-03-2012,79.19
11-03-2012,72.47
11-03-2012,72.47
12-03-2012,79.19
12-03-2012,72.47
12-03-2012,72.47
13-03-2012,72.47
13-03-2012,79.19
13-03-2012,72.47
14-03-2012,72.47
14-03-2012,79.19
14-03-2012,72.47
15-03-2012,79.19
15-03-2012,72.47
15-03-2012,72.47
16-03-2012,79.19
16-03-2012,72.47
16-03-2012,72.47
17-03-2012,76.08
17-03-2012,71.49
17-03-2012,72.47
17-03-2012,76.08
18-03-2012,76.08
18-03-2012,71.49
18-03-2012,72.47
18-03-2012,76.08
19-03-2012,76.08
19-03-2012,71.49
19-03-2012,72.47
19-03-2012,76.08
20-03-2012,79.19
20-03-2012,71.49
20-03-2012,70.34
21-03-2012,70.31
21-03-2012,69.39
21-03-2012,69.35
21-03-2012,69.33
21-03-2012,70.32
21-03-2012,70.31
22-03-2012,69.35
22-03-2012,69.25
22-03-2012,69.25
22-03-2012,69.29
23-03-2012,69.25
23-03-2012,69.35
23-03-2012,69.15
23-03-2012,69.15
24-03-2012,69.25
24-03-2012,69.35
24-03-2012,69.05
24-03-2012,69.09
25-03-2012,69.25
25-03-2012,69.26
25-03-2012,69.35
25-03-2012,68.91
25-03-2012,68.97
25-03-2012,69.26
26-03-2012,68.82
26-03-2012,68.79
26-03-2012,68.83
27-03-2012,68.75
27-03-2012,68.82
27-03-2012,68.7
27-03-2012,68.78
27-03-2012,68.75
28-03-2012,68.75
28-03-2012,68.82
28-03-2012,68.63
28-03-2012,68.67
29-03-2012,68.75
29-03-2012,68.47
29-03-2012,68.49
29-03-2012,68.55
30-03-2012,68.32
30-03-2012,68.75
30-03-2012,68.3
30-03-2012,68.35
31-03-2012,68.75
31-03-2012,67.99
31-03-2012,67.97
31-03-2012,68.22
01-04-2012,68.3
01-04-2012,67.99
01-04-2012,67.75
01-04-2012,67.75
01-04-2012,67.75
02-04-2012,67.74
02-04-2012,67.99
02-04-2012,67.75
02-04-2012,67.75
02-04-2012,67.75
03-04-2012,67.74
03-04-2012,67.99
03-04-2012,67.74
03-04-2012,67.75
03-04-2012,67.74
04-04-2012,67.74
04-04-2012,67.66
04-04-2012,67.99
04-04-2012,67.75
05-04-2012,67.74
05-04-2012,66.19
05-04-2012,67.49
05-04-2012,67.75
05-04-2012,67.6
06-04-2012,66.17
06-04-2012,65.34
06-04-2012,66.17
06-04-2012,66.18
06-04-2012,65.34
06-04-2012,66.17
07-04-2012,65.32
07-04-2012,65.33
07-04-2012,65.32
07-04-2012,65.33
07-04-2012,65.33
07-04-2012,65.32
08-04-2012,67.49
08-04-2012,65.32
08-04-2012,65.32
08-04-2012,65.33
08-04-2012,65.32
09-04-2012,65.31
09-04-2012,65.31
09-04-2012,67.49
09-04-2012,65.31
09-04-2012,65.31
10-04-2012,65.31
10-04-2012,65.3
10-04-2012,67.49
10-04-2012,65.3
10-04-2012,65.31
11-04-2012,65.3
11-04-2012,64.98
11-04-2012,64.99
11-04-2012,64.98
11-04-2012,64.98
12-04-2012,57.76
12-04-2012,45.5
12-04-2012,64.99
12-04-2012,57.76
12-04-2012,64.97
12-04-2012,64.97
12-04-2012,57.76
14-04-2012,64.03
14-04-2012,57.76
14-04-2012,64.99
14-04-2012,66.15
14-04-2012,49.5
14-04-2012,48.23
15-04-2012,64.03
15-04-2012,57.76
15-04-2012,51.49
15-04-2012,49.5
15-04-2012,48.23
16-04-2012,64.03
16-04-2012,51.49
16-04-2012,57.76
16-04-2012,49.5
16-04-2012,48.23
17-04-2012,64.03
17-04-2012,57.76
17-04-2012,51.49
17-04-2012,49.5
17-04-2012,45.5
17-04-2012,45.5
18-04-2012,64.03
18-04-2012,57.76
18-04-2012,51.49
18-04-2012,49.5
18-04-2012,48.23
19-04-2012,51.49
19-04-2012,57.76
19-04-2012,55.82
19-04-2012,48.23
19-04-2012,49.5
20-04-2012,57.76
20-04-2012,51.49
20-04-2012,55.82
20-04-2012,49.5
20-04-2012,48.23
21-04-2012,57.76
21-04-2012,51.49
21-04-2012,55.82
21-04-2012,49.5
21-04-2012,48.23
22-04-2012,51.49
22-04-2012,55.82
22-04-2012,49.5
22-04-2012,50.5
22-04-2012,48.23
23-04-2012,51.49
23-04-2012,55.82
23-04-2012,49.5
23-04-2012,50.5
23-04-2012,48.23
24-04-2012,44.49
24-04-2012,55.82
24-04-2012,48.23
24-04-2012,49.5
24-04-2012,50.5
25-04-2012,44.49
25-04-2012,55.82
25-04-2012,50.5
25-04-2012,48.23
25-04-2012,49.5
26-04-2012,44.49
26-04-2012,55.82
26-04-2012,49.5
26-04-2012,48.23
26-04-2012,50.5
26-04-2012,36.5
27-04-2012,44.49
27-04-2012,48.23
27-04-2012,50.5
27-04-2012,49.5
27-04-2012,36.5
28-04-2012,44.49
28-04-2012,55.82
28-04-2012,50.5
28-04-2012,49.5
28-04-2012,48.23
28-04-2012,36.5
29-04-2012,44.49
29-04-2012,55.82
29-04-2012,50.5
29-04-2012,49.5
29-04-2012,48.23
29-04-2012,36.5
29-04-2012,41.5
30-04-2012,44.49
30-04-2012,48.23
30-04-2012,50.5
30-04-2012,49.5
30-04-2012,48.23
30-04-2012,36.5
30-04-2012,41.5
01-05-2012,44.49
01-05-2012,48.23
01-05-2012,49.5
01-05-2012,50.5
01-05-2012,48.23
01-05-2012,36.5
01-05-2012,41.5
02-05-2012,47.49
02-05-2012,48.23
02-05-2012,55.82
02-05-2012,50.5
02-05-2012,49.5
02-05-2012,36.5
02-05-2012,48.23
03-05-2012,47.49
03-05-2012,55.82
03-05-2012,48.23
03-05-2012,49.5
03-05-2012,50.5
03-05-2012,48.23
03-05-2012,36.5
04-05-2012,47.49
04-05-2012,55.82
04-05-2012,48.23
04-05-2012,49.5
04-05-2012,50.5
04-05-2012,48.23
04-05-2012,36.5
05-05-2012,47.49
05-05-2012,55.82
05-05-2012,48.23
05-05-2012,49.5
05-05-2012,50.5
05-05-2012,36.5
05-05-2012,48.23
06-05-2012,47.49
06-05-2012,55.82
06-05-2012,49.5
06-05-2012,48.23
06-05-2012,50.5
06-05-2012,36.5
07-05-2012,47.49
07-05-2012,55.82
07-05-2012,50.5
07-05-2012,48.23
07-05-2012,49.5
07-05-2012,36.5
08-05-2012,36.5
08-05-2012,47.49
08-05-2012,55.82
08-05-2012,49.5
08-05-2012,50.5
08-05-2012,48.23
08-05-2012,36.5
09-05-2012,47.49
09-05-2012,55.82
09-05-2012,49.5
09-05-2012,48.23
09-05-2012,50.5
09-05-2012,36.5
10-05-2012,63.99
10-05-2012,49.49
10-05-2012,65.72
10-05-2012,55.82
10-05-2012,49.5
10-05-2012,50.5
11-05-2012,63.99
11-05-2012,49.49
11-05-2012,49.49
11-05-2012,55.82
11-05-2012,49.5
11-05-2012,50.5
12-05-2012,63.99
12-05-2012,49.49
12-05-2012,49.49
12-05-2012,55.82
12-05-2012,49.5
12-05-2012,50.5
13-05-2012,41.5
13-05-2012,49.49
13-05-2012,55.82
13-05-2012,50.5
13-05-2012,49.5
14-05-2012,49.49
14-05-2012,31.49
14-05-2012,31.5
14-05-2012,55.82
14-05-2012,49.5
14-05-2012,50.5
15-05-2012,31.5
15-05-2012,55.82
15-05-2012,49.49
15-05-2012,31.46
15-05-2012,49.5
15-05-2012,50.5
16-05-2012,60.87
16-05-2012,31.5
16-05-2012,49.49
16-05-2012,55.82
16-05-2012,49.5
16-05-2012,50.5
17-05-2012,60.87
17-05-2012,49.49
17-05-2012,55.82
17-05-2012,31.5
17-05-2012,50.5
17-05-2012,49.5
18-05-2012,49.49
18-05-2012,60.88
18-05-2012,55.82
18-05-2012,49.5
18-05-2012,50.5
19-05-2012,60.88
19-05-2012,49.49
19-05-2012,55.82
19-05-2012,49.49
19-05-2012,50.5
19-05-2012,49.5
20-05-2012,31.49
20-05-2012,49.49
20-05-2012,55.82
20-05-2012,49.5
20-05-2012,50.5
21-05-2012,64
21-05-2012,49.49
21-05-2012,55.82
21-05-2012,49.5
21-05-2012,50.5
22-05-2012,49.49
22-05-2012,31.49
22-05-2012,55.82
22-05-2012,50.5
22-05-2012,49.5
23-05-2012,64
23-05-2012,49.49
23-05-2012,55.82
23-05-2012,50.5
23-05-2012,49.5
24-05-2012,49.49
24-05-2012,41.49
24-05-2012,49.5
24-05-2012,50.5
25-05-2012,49.49
25-05-2012,41.49
25-05-2012,55.82
25-05-2012,49.5
25-05-2012,50.5
25-05-2012,54.83
26-05-2012,49.49
26-05-2012,41.49
26-05-2012,59.59
26-05-2012,49.5
26-05-2012,54.83
26-05-2012,50.5
27-05-2012,49.49
27-05-2012,41.49
27-05-2012,50.5
27-05-2012,49.5
27-05-2012,54.83
28-05-2012,41.49
28-05-2012,59.59
28-05-2012,49.5
28-05-2012,50.5
28-05-2012,54.83
29-05-2012,41.49
29-05-2012,49.49
29-05-2012,49.5
29-05-2012,50.5
29-05-2012,54.83
30-05-2012,49.49
30-05-2012,41.49
30-05-2012,49.5
30-05-2012,50.5
30-05-2012,54.83
31-05-2012,49.49
31-05-2012,41.49
31-05-2012,49.5
31-05-2012,50.5
31-05-2012,54.83
01-06-2012,49.49
01-06-2012,41.49
01-06-2012,49.5
01-06-2012,50.5
01-06-2012,54.83
02-06-2012,49.49
02-06-2012,41.49
02-06-2012,49.5
02-06-2012,50.5
03-06-2012,49.49
03-06-2012,41.49
03-06-2012,50.5
03-06-2012,49.5
04-06-2012,41.49
04-06-2012,49.49
04-06-2012,50.5
04-06-2012,49.5
04-06-2012,47.5
05-06-2012,49.49
05-06-2012,41.49
05-06-2012,49.5
05-06-2012,50.5
05-06-2012,47.5
06-06-2012,41.49
06-06-2012,49.49
06-06-2012,49.5
06-06-2012,50.5
06-06-2012,47.5
07-06-2012,49.49
07-06-2012,41.49
07-06-2012,49.5
07-06-2012,50.5
07-06-2012,47.5
11-06-2012,41.49
11-06-2012,50.5
11-06-2012,36.5
11-06-2012,47.5
13-06-2012,47.28
13-06-2012,41.49
13-06-2012,37.62
13-06-2012,36.49
14-06-2012,41.49
14-06-2012,37.62
14-06-2012,36.49
14-06-2012,41.5
15-06-2012,41.49
15-06-2012,37.62
15-06-2012,36.49
15-06-2012,41.5
16-06-2012,41.49
16-06-2012,36.48
16-06-2012,36.74
16-06-2012,36.47
16-06-2012,41.5
17-06-2012,41.49
17-06-2012,36.45
17-06-2012,36.73
17-06-2012,36.45
17-06-2012,41.5
18-06-2012,41.49
18-06-2012,36.45
18-06-2012,36.73
18-06-2012,36.45
18-06-2012,41.5
19-06-2012,41.49
19-06-2012,36.45
19-06-2012,36.73
19-06-2012,36.45
19-06-2012,41.5
20-06-2012,41.49
20-06-2012,36.35
20-06-2012,36.67
20-06-2012,36.35
20-06-2012,41.5
21-06-2012,41.49
21-06-2012,36.32
21-06-2012,36.67
21-06-2012,36.33
21-06-2012,41.5
22-06-2012,41.49
22-06-2012,36.27
22-06-2012,36.64
22-06-2012,36.27
22-06-2012,41.5
23-06-2012,41.49
23-06-2012,36.26
23-06-2012,36.63
23-06-2012,36.26
23-06-2012,41.5
24-06-2012,41.49
24-06-2012,36.24
24-06-2012,36.62
24-06-2012,36.24
24-06-2012,41.5
25-06-2012,41.49
25-06-2012,36.21
25-06-2012,36.61
25-06-2012,36.2
26-06-2012,41.49
26-06-2012,35.49
26-06-2012,36.25
26-06-2012,41.5
27-06-2012,41.49
27-06-2012,35.49
27-06-2012,49.5
27-06-2012,41.5
28-06-2012,41.49
28-06-2012,35.49
28-06-2012,49.5
28-06-2012,50.5
28-06-2012,41.5
29-06-2012,41.49
29-06-2012,35.49
29-06-2012,50.5
29-06-2012,49.5
29-06-2012,41.5
30-06-2012,41.49
30-06-2012,35.49
30-06-2012,49.5
30-06-2012,41.5
01-07-2012,41.49
01-07-2012,35.49
01-07-2012,50.5
01-07-2012,41.5
02-07-2012,41.49
02-07-2012,35.49
02-07-2012,50.5
02-07-2012,41.5
03-07-2012,41.49
03-07-2012,35.49
03-07-2012,50.5
03-07-2012,41.5
04-07-2012,41.49
04-07-2012,35.49
04-07-2012,50.5
04-07-2012,41.5
06-07-2012,41.49
06-07-2012,37.66
06-07-2012,52.61
06-07-2012,50.5
06-07-2012,41.5
07-07-2012,41.49
07-07-2012,50.5
07-07-2012,52.61
07-07-2012,41.5
08-07-2012,41.49
08-07-2012,50.5
08-07-2012,54.71
08-07-2012,52.61
08-07-2012,41.5
09-07-2012,41.49
09-07-2012,54.71
09-07-2012,50.5
09-07-2012,52.61
09-07-2012,41.5
10-07-2012,41.49
10-07-2012,54.71
10-07-2012,50.5
10-07-2012,52.61
10-07-2012,41.5
11-07-2012,41.49
11-07-2012,54.71
11-07-2012,50.5
11-07-2012,52.61
11-07-2012,41.5
12-07-2012,41.49
12-07-2012,54.71
12-07-2012,50.5
12-07-2012,52.61
12-07-2012,41.5
13-07-2012,41.49
13-07-2012,54.71
13-07-2012,54.71
13-07-2012,52.61
13-07-2012,41.5
14-07-2012,57.76
14-07-2012,54.71
14-07-2012,54.71
14-07-2012,52.61
14-07-2012,41.5
15-07-2012,57.76
15-07-2012,54.71
15-07-2012,54.71
15-07-2012,52.61
15-07-2012,41.5
16-07-2012,54.71
16-07-2012,54.71
16-07-2012,52.61
16-07-2012,41.5
17-07-2012,57.76
17-07-2012,54.71
17-07-2012,54.71
17-07-2012,52.61
18-07-2012,57.76
18-07-2012,54.71
18-07-2012,54.71
18-07-2012,52.61
19-07-2012,57.76
19-07-2012,54.71
19-07-2012,54.71
19-07-2012,52.61
20-07-2012,54.71
20-07-2012,54.71
20-07-2012,52.61
21-07-2012,54.71
21-07-2012,54.71
21-07-2012,52.61
22-07-2012,54.71
22-07-2012,54.71
22-07-2012,53.46
23-07-2012,57.76
23-07-2012,54.71
23-07-2012,54.71
23-07-2012,53.35
24-07-2012,54.71
24-07-2012,54.71
24-07-2012,53.16
25-07-2012,59.59
25-07-2012,54.71
25-07-2012,54.71
25-07-2012,52.61
26-07-2012,57.76
26-07-2012,59.59
26-07-2012,54.71
26-07-2012,54.71
26-07-2012,53.81
27-07-2012,57.76
27-07-2012,59.59
27-07-2012,54.92
27-07-2012,54.92
27-07-2012,54.92
28-07-2012,57.76
28-07-2012,59.59
28-07-2012,54.71
28-07-2012,54.71
28-07-2012,51.77
29-07-2012,57.76
29-07-2012,59.59
29-07-2012,54.71
29-07-2012,54.71
29-07-2012,51.77
29-07-2012,64.5
29-07-2012,51.77
30-07-2012,57.76
30-07-2012,59.59
30-07-2012,54.71
30-07-2012,54.71
30-07-2012,55.31
30-07-2012,64.5
30-07-2012,54.71
01-08-2012,57.76
01-08-2012,59.59
01-08-2012,54.71
01-08-2012,54.7
01-08-2012,54.71
01-08-2012,56.31
01-08-2012,54.7
02-08-2012,57.76
02-08-2012,54.7
02-08-2012,59.59
02-08-2012,54.71
02-08-2012,54.71
02-08-2012,56.31
02-08-2012,54.7
03-08-2012,54.95
03-08-2012,54.7
03-08-2012,59.59
03-08-2012,54.71
03-08-2012,54.71
03-08-2012,56.31
03-08-2012,54.7
04-08-2012,54.95
04-08-2012,54.7
04-08-2012,59.59
04-08-2012,54.71
04-08-2012,61.5
04-08-2012,54.71
04-08-2012,54.11
05-08-2012,54.95
05-08-2012,54.7
05-08-2012,59.59
05-08-2012,61.5
05-08-2012,54.71
05-08-2012,56.4
05-08-2012,64.5
06-08-2012,54.95
06-08-2012,54.7
06-08-2012,59.59
06-08-2012,61.5
06-08-2012,54.71
06-08-2012,56.31
06-08-2012,64.5
07-08-2012,54.95
07-08-2012,59.59
07-08-2012,54.95
07-08-2012,56.48
07-08-2012,64.5
08-08-2012,54.95
08-08-2012,59.59
08-08-2012,52.03
09-08-2012,59.59
09-08-2012,59.59
09-08-2012,64.5
10-08-2012,59.59
10-08-2012,59.59
10-08-2012,64.5
10-08-2012,67.5
11-08-2012,61.9
11-08-2012,61.45
11-08-2012,67.5
11-08-2012,64.5
12-08-2012,61.98
12-08-2012,61.37
12-08-2012,64.5
13-08-2012,59.58
13-08-2012,59.59
14-08-2012,59.58
14-08-2012,59.59
15-08-2012,61.99
15-08-2012,63
15-08-2012,59.59
15-08-2012,64.5
16-08-2012,62.68
16-08-2012,61.25
16-08-2012,64.45
16-08-2012,61.5
17-08-2012,63.04
17-08-2012,59.59
17-08-2012,61.5
17-08-2012,64.5
18-08-2012,64.6
18-08-2012,61.25
18-08-2012,61.5
18-08-2012,64.5
20-08-2012,55.19
20-08-2012,59.59
20-08-2012,61.5
21-08-2012,59.46
21-08-2012,55.19
21-08-2012,59.45
21-08-2012,59.45
22-08-2012,59.59
22-08-2012,59.59
23-08-2012,59.59
23-08-2012,60.2
23-08-2012,60.2
23-08-2012,46.5
24-08-2012,59.05
24-08-2012,59.59
24-08-2012,61.49
24-08-2012,56.1
24-08-2012,53.5
25-08-2012,59.59
25-08-2012,59.59
25-08-2012,56
25-08-2012,59.98
25-08-2012,53.4
26-08-2012,61.47
26-08-2012,59.59
26-08-2012,55.85
26-08-2012,61.5
27-08-2012,61.47
27-08-2012,59.59
27-08-2012,55.85
27-08-2012,61.5
28-08-2012,53.3
28-08-2012,54.91
28-08-2012,53.29
28-08-2012,53.3
29-08-2012,53.05
29-08-2012,53.05
30-08-2012,54.85
31-08-2012,54.85
31-08-2012,54.61
31-08-2012,54.61
01-09-2012,54.85
01-09-2012,54.61
01-09-2012,54.61
02-09-2012,54.75
02-09-2012,54.75
02-09-2012,54.75
02-09-2012,54.79
02-09-2012,54.83
03-09-2012,54.75
03-09-2012,54.75
03-09-2012,54.75
03-09-2012,54.79
03-09-2012,54.83
04-09-2012,54.75
04-09-2012,54.75
04-09-2012,54.75
04-09-2012,54.79
04-09-2012,54.83
05-09-2012,54.75
05-09-2012,54.75
05-09-2012,54.79
05-09-2012,54.75
05-09-2012,54.83
06-09-2012,54.75
06-09-2012,54.75
06-09-2012,54.79
06-09-2012,54.75
06-09-2012,54.83
07-09-2012,43.1
08-09-2012,38.49
08-09-2012,43.19
08-09-2012,42.61
08-09-2012,43.05
09-09-2012,36.49
09-09-2012,38.48
09-09-2012,36.49
09-09-2012,42.75
09-09-2012,38.49
09-09-2012,42.61
10-09-2012,36.49
10-09-2012,38.48
10-09-2012,36.49
10-09-2012,42.75
10-09-2012,38.49
10-09-2012,42.61
11-09-2012,36.49
11-09-2012,38.48
11-09-2012,36.49
11-09-2012,42.75
11-09-2012,38.49
11-09-2012,42.61
12-09-2012,52.99
12-09-2012,52.28
12-09-2012,54.28
12-09-2012,43.05
12-09-2012,43.05
13-09-2012,52.99
13-09-2012,52.28
13-09-2012,54.28
13-09-2012,43.05
13-09-2012,43.05
14-09-2012,48.28
14-09-2012,38.49
14-09-2012,41.75
14-09-2012,39.53
14-09-2012,43.05
15-09-2012,48.28
15-09-2012,38.49
15-09-2012,41.75
15-09-2012,39.53
15-09-2012,43.05
16-09-2012,48.28
16-09-2012,38.49
16-09-2012,41.75
16-09-2012,39.53
16-09-2012,43.05
17-09-2012,48.28
17-09-2012,38.49
17-09-2012,41.75
17-09-2012,39.53
17-09-2012,43.05
18-09-2012,47.53
18-09-2012,38.48
18-09-2012,35.49
18-09-2012,41.75
18-09-2012,39.53
18-09-2012,39.53
18-09-2012,43.05
19-09-2012,47.53
19-09-2012,38.48
19-09-2012,35.49
19-09-2012,41.75
19-09-2012,39.53
19-09-2012,39.53
19-09-2012,43.05
20-09-2012,35.49
20-09-2012,38.48
20-09-2012,35.49
20-09-2012,41.75
20-09-2012,39.53
20-09-2012,39.53
20-09-2012,43.05
21-09-2012,38.48
21-09-2012,35.49
21-09-2012,35.49
21-09-2012,41.75
21-09-2012,39.53
21-09-2012,39.53
21-09-2012,43.05
22-09-2012,38.48
22-09-2012,35.49
22-09-2012,35.49
22-09-2012,41.75
22-09-2012,39.53
22-09-2012,39.53
22-09-2012,43.05
23-09-2012,38.48
23-09-2012,47.53
23-09-2012,35.49
23-09-2012,41.75
23-09-2012,39.53
23-09-2012,39.53
23-09-2012,39.5
24-09-2012,47.53
24-09-2012,38.48
24-09-2012,35.49
24-09-2012,41.75
24-09-2012,39.53
24-09-2012,39.53
24-09-2012,39.5
25-09-2012,49.17
25-09-2012,47.98
25-09-2012,35.48
25-09-2012,35.49
25-09-2012,39.9
25-09-2012,39.9
25-09-2012,39.5
26-09-2012,49.17
26-09-2012,47.98
26-09-2012,35.48
26-09-2012,35.49
26-09-2012,39.9
26-09-2012,39.9
26-09-2012,39.5
27-09-2012,35.48
27-09-2012,35.49
27-09-2012,39.9
27-09-2012,39.9
27-09-2012,39.5
28-09-2012,35.48
28-09-2012,35.49
28-09-2012,39.9
28-09-2012,39.9
28-09-2012,39.5
29-09-2012,35.49
29-09-2012,39.5
29-09-2012,40.28
30-09-2012,48.2
30-09-2012,39.5
01-10-2012,52.81
01-10-2012,39.05
01-10-2012,39.5
02-10-2012,52.57
02-10-2012,38.75
02-10-2012,39.5
03-10-2012,38.44
03-10-2012,52.25
03-10-2012,39.5
04-10-2012,38.29
04-10-2012,53.39
04-10-2012,54.28
04-10-2012,54.71
04-10-2012,39.5
05-10-2012,52.88
05-10-2012,39.4
05-10-2012,54.28
05-10-2012,54.71
05-10-2012,39.5
06-10-2012,52.88
06-10-2012,39.4
06-10-2012,54.28
06-10-2012,54.71
06-10-2012,39.5
07-10-2012,54.28
07-10-2012,39.4
07-10-2012,54.71
07-10-2012,39.5
08-10-2012,52.88
08-10-2012,54.28
08-10-2012,39.4
08-10-2012,39.5
09-10-2012,54.28
09-10-2012,54.71
09-10-2012,39.5
10-10-2012,54.28
10-10-2012,54.71
10-10-2012,54.83
10-10-2012,39.5
11-10-2012,54.28
11-10-2012,54.71
11-10-2012,54.83
11-10-2012,39.5
12-10-2012,54.28
12-10-2012,54.71
12-10-2012,54.83
12-10-2012,39.5
13-10-2012,54.28
13-10-2012,54.71
13-10-2012,43.5
13-10-2012,39.5
14-10-2012,54.28
14-10-2012,54.71
14-10-2012,43.5
14-10-2012,39.5
15-10-2012,52.88
15-10-2012,54.28
15-10-2012,43.5
15-10-2012,39.5
16-10-2012,39.5
16-10-2012,43.5
16-10-2012,45.86
16-10-2012,51.49
16-10-2012,39.5
17-10-2012,39.5
17-10-2012,43.5
17-10-2012,45.86
17-10-2012,43.49
17-10-2012,39.5
18-10-2012,39.5
18-10-2012,54.28
18-10-2012,43.5
18-10-2012,45.86
18-10-2012,43.49
18-10-2012,39.5
19-10-2012,39.5
19-10-2012,43.5
19-10-2012,45.86
19-10-2012,43.49
19-10-2012,39.5
20-10-2012,54.28
20-10-2012,43.5
20-10-2012,43.49
20-10-2012,39.5
21-10-2012,54.28
21-10-2012,43.5
21-10-2012,39.5
22-10-2012,31.5
22-10-2012,43.5
22-10-2012,39.5
23-10-2012,31.5
23-10-2012,43.5
23-10-2012,39.5
24-10-2012,54.28
24-10-2012,43.5
24-10-2012,39.5
25-10-2012,54.28
25-10-2012,43.5
25-10-2012,39.5
26-10-2012,54.28
26-10-2012,43.5
26-10-2012,39.5
27-10-2012,54.28
27-10-2012,43.5
27-10-2012,39.5
28-10-2012,43.5
28-10-2012,37.1
28-10-2012,39.5
29-10-2012,43.5
29-10-2012,37.1
29-10-2012,39.5
30-10-2012,43.5
30-10-2012,37.1
30-10-2012,39.5
31-10-2012,43.5
31-10-2012,37.1
31-10-2012,39.5
01-11-2012,42.87
01-11-2012,43.5
01-11-2012,37.1
01-11-2012,39.5
02-11-2012,52.88
02-11-2012,42.87
02-11-2012,43.5
02-11-2012,37.1
02-11-2012,39.5
03-11-2012,42.87
03-11-2012,52.88
03-11-2012,54.28
03-11-2012,37.1
03-11-2012,43.5
03-11-2012,39.5
04-11-2012,42.87
04-11-2012,52.88
04-11-2012,54.28
04-11-2012,39.5
04-11-2012,37.1
04-11-2012,39.5
05-11-2012,52.88
05-11-2012,42.87
05-11-2012,54.28
05-11-2012,39.5
05-11-2012,37.1
05-11-2012,39.5
06-11-2012,51.3
06-11-2012,42.87
06-11-2012,43.5
06-11-2012,38.25
06-11-2012,37.1
06-11-2012,39.5
07-11-2012,51.3
07-11-2012,42.87
07-11-2012,38.25
07-11-2012,37.1
07-11-2012,39.5
08-11-2012,51.3
08-11-2012,42.87
08-11-2012,54.28
08-11-2012,38.25
08-11-2012,37.1
08-11-2012,39.5
09-11-2012,51.3
09-11-2012,42.87
09-11-2012,38.25
09-11-2012,37.1
09-11-2012,39.5
10-11-2012,51.3
10-11-2012,42.87
10-11-2012,38.25
10-11-2012,37.1
10-11-2012,39.5
11-11-2012,42.87
11-11-2012,51.3
11-11-2012,38.25
11-11-2012,37.1
11-11-2012,39.5
12-11-2012,42.87
12-11-2012,51.3
12-11-2012,38.25
